"trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","success","button_pressed","left_right_s1","left_right_s2","reward_s1","reward_s2"
"html-keyboard-response","134","165774","0.0-4.0-2.32","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","135","167015","0.0-4.0-3.32","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","136","167936","0.0-4.0-0.33","920.2950000035344","","","","0","2","1","1","0"
"html-keyboard-response","137","168438","0.0-4.0-1.33","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","138","169443","0.0-4.0-2.33","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","139","170867","0.0-4.0-3.33","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","140","171680","0.0-4.0-0.34","812.2250000014901","","","","0","1","2","1","1"
"html-keyboard-response","141","172182","0.0-4.0-1.34","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","142","173185","0.0-4.0-2.34","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","143","174272","0.0-4.0-3.34","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","144","175324","0.0-4.0-0.35","1051.064999999653","","","","0","2","1","1","0"
"html-keyboard-response","145","175828","0.0-4.0-1.35","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","146","176832","0.0-4.0-2.35","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","147","177669","0.0-4.0-3.35","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","148","178140","0.0-4.0-0.36","470.6900000019232","","","","0","2","1","0","1"
"html-keyboard-response","149","178643","0.0-4.0-1.36","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","150","179644","0.0-4.0-2.36","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","151","180999","0.0-4.0-3.36","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","152","181996","0.0-4.0-0.37","996.6449999992619","","","","0","1","2","1","0"
"html-keyboard-response","153","182497","0.0-4.0-1.37","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","154","183502","0.0-4.0-2.37","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","155","184116","0.0-4.0-3.37","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","156","185160","0.0-4.0-0.38","1043.1549999993877","","","","0","1","2","1","0"
"html-keyboard-response","157","185666","0.0-4.0-1.38","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","158","186669","0.0-4.0-2.38","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","159","187835","0.0-4.0-3.38","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","160","188934","0.0-4.0-0.39","1098.31000000122","","","","0","1","2","1","0"
"html-keyboard-response","161","189438","0.0-4.0-1.39","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","162","190444","0.0-4.0-2.39","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","163","191883","0.0-4.0-3.39","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","164","192500","0.0-4.0-0.40","616.5550000005169","","","","0","2","1","1","1"
"html-keyboard-response","165","193003","0.0-4.0-1.40","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","166","194008","0.0-4.0-2.40","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","167","195332","0.0-4.0-3.40","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","168","196512","0.0-4.0-0.41","1179.985000002489","","","","0","1","2","0","1"
"html-keyboard-response","169","197015","0.0-4.0-1.41","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","170","198020","0.0-4.0-2.41","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","171","198975","0.0-4.0-3.41","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","172","199926","0.0-4.0-0.42","950.23499999661","","","","0","1","2","0","1"
"html-keyboard-response","173","200427","0.0-4.0-1.42","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","174","201432","0.0-4.0-2.42","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","175","202140","0.0-4.0-3.42","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","176","202896","0.0-4.0-0.43","754.9350000044797","","","","1","1","2","0","1"
"html-keyboard-response","177","203400","0.0-4.0-1.43","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","178","204402","0.0-4.0-2.43","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","179","205077","0.0-4.0-3.43","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","180","206440","0.0-4.0-0.44","1362.6299999959883","","","","1","2","1","0","0"
"html-keyboard-response","181","206941","0.0-4.0-1.44","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","182","207944","0.0-4.0-2.44","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","183","209140","0.0-4.0-3.44","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","184","209834","0.0-4.0-0.45","693.0750000028638","","","","1","2","1","0","1"
"html-keyboard-response","185","210337","0.0-4.0-1.45","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","186","211340","0.0-4.0-2.45","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","187","211994","0.0-4.0-3.45","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","188","212783","0.0-4.0-0.46","787.2200000056182","","","","1","2","1","1","0"
"html-keyboard-response","189","213285","0.0-4.0-1.46","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","190","214290","0.0-4.0-2.46","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","191","215276","0.0-4.0-3.46","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","192","216780","0.0-4.0-0.47","1503.4100000048056","","","","1","1","2","0","1"
"html-keyboard-response","193","217282","0.0-4.0-1.47","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","194","218283","0.0-4.0-2.47","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","195","219228","0.0-4.0-3.47","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","196","220397","0.0-4.0-0.48","1167.7600000039092","","","","1","2","1","0","1"
"html-keyboard-response","197","220898","0.0-4.0-1.48","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","198","221901","0.0-4.0-2.48","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","199","222480","0.0-4.0-3.48","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","200","223724","0.0-4.0-0.49","1243.6600000000908","","","","1","1","2","0","1"
"html-keyboard-response","201","224227","0.0-4.0-1.49","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","202","225231","0.0-4.0-2.49","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","203","226148","0.0-4.0-3.49","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","204","227184","0.0-4.0-0.50","1034.6899999931338","","","","1","2","1","0","0"
"html-keyboard-response","205","227687","0.0-4.0-1.50","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","206","228690","0.0-4.0-2.50","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","207","230176","0.0-4.0-3.50","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","208","231577","0.0-4.0-0.51","1399.2050000015297","","","","1","1","2","1","1"
"html-keyboard-response","209","232080","0.0-4.0-1.51","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","210","233085","0.0-4.0-2.51","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","211","233664","0.0-4.0-3.51","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","212","234218","0.0-4.0-0.52","553.5299999974086","","","","1","1","2","0","1"
"html-keyboard-response","213","234722","0.0-4.0-1.52","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","214","235726","0.0-4.0-2.52","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","215","236916","0.0-4.0-3.52","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","216","237808","0.0-4.0-0.53","891.0800000012387","","","","1","1","2","1","1"
"html-keyboard-response","217","238310","0.0-4.0-1.53","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","218","239314","0.0-4.0-2.53","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","219","239911","0.0-4.0-3.53","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","220","240896","0.0-4.0-0.54","983.990000000631","","","","1","2","1","0","1"
"html-keyboard-response","221","241397","0.0-4.0-1.54","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","222","242399","0.0-4.0-2.54","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","223","243377","0.0-4.0-3.54","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","224","244262","0.0-4.0-0.55","884.9000000045635","","","","1","2","1","0","1"
"html-keyboard-response","225","244764","0.0-4.0-1.55","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","226","245769","0.0-4.0-2.55","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","227","246723","0.0-4.0-3.55","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","228","247894","0.0-4.0-0.56","1170.0049999999464","","","","1","2","1","0","1"
"html-keyboard-response","229","248397","0.0-4.0-1.56","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","230","249401","0.0-4.0-2.56","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","231","250726","0.0-4.0-3.56","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","232","251824","0.0-4.0-0.57","1096.834999996645","","","","1","1","2","0","0"
"html-keyboard-response","233","252326","0.0-4.0-1.57","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","234","253327","0.0-4.0-2.57","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","235","254513","0.0-4.0-3.57","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","236","255540","0.0-4.0-0.58","1026.0350000025937","","","","1","1","2","0","1"
"html-keyboard-response","237","256045","0.0-4.0-1.58","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","238","257048","0.0-4.0-2.58","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","239","257666","0.0-4.0-3.58","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","240","258914","0.0-4.0-0.59","1247.4099999963073","","","","1","2","1","0","1"
"html-keyboard-response","241","259417","0.0-4.0-1.59","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","242","260421","0.0-4.0-2.59","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","243","261375","0.0-4.0-3.59","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","244","262289","0.0-4.0-0.60","913.3900000015274","","","","1","2","1","1","1"
"html-keyboard-response","245","262794","0.0-4.0-1.60","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","246","263797","0.0-4.0-2.60","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","247","264408","0.0-4.0-3.60","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","248","265615","0.0-4.0-0.61","1205.7300000014948","","","","0","1","2","1","1"
"html-keyboard-response","249","266117","0.0-4.0-1.61","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","250","267121","0.0-4.0-2.61","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","251","267958","0.0-4.0-3.61","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","252","268746","0.0-4.0-0.62","786.8300000045565","","","","0","2","1","0","1"
"html-keyboard-response","253","269248","0.0-4.0-1.62","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","254","270252","0.0-4.0-2.62","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","255","271309","0.0-4.0-3.62","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","256","272262","0.0-4.0-0.63","952.4900000033085","","","","0","1","2","0","1"
"html-keyboard-response","257","272766","0.0-4.0-1.63","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","258","273770","0.0-4.0-2.63","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","259","274656","0.0-4.0-3.63","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","260","275812","0.0-4.0-0.64","1155.5999999982305","","","","1","1","2","0","0"
"html-keyboard-response","261","276316","0.0-4.0-1.64","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","262","277323","0.0-4.0-2.64","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","263","278184","0.0-4.0-3.64","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","264","279170","0.0-4.0-0.65","985.1199999975506","","","","1","1","2","0","1"
"html-keyboard-response","265","279674","0.0-4.0-1.65","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","266","280677","0.0-4.0-2.65","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","267","281192","0.0-4.0-3.65","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","268","282143","0.0-4.0-0.66","949.4899999990594","","","","1","2","1","0","1"
"html-keyboard-response","269","282647","0.0-4.0-1.66","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
